Classification,Confidence,Relative Path,Item Name,File Type,File Size,Xcode Project,Target Membership,Build Phase,Project Ref Present,Physical File Present,Static Ref Count,Dynamic Risk,Ref Locations,Reason,Manual Check
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSDictionary+YYAdd.h,NSDictionary+YYAdd.h,source,6450,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSKeyedUnarchiver+YYAdd.h,NSKeyedUnarchiver+YYAdd.h,source,1305,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSNotificationCenter+YYAdd.h,NSNotificationCenter+YYAdd.h,source,3483,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSNumber+YYAdd.h,NSNumber+YYAdd.h,source,762,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAdd.h,NSObject+YYAdd.h,source,11776,Pure Pets.xcodeproj,None,None,Yes,Yes,4963,Yes,Pure Pets/MainApp/PAYMENTS/Manager/Payment/PPPaymentManager.m:1220; Pure Pets/MainApp/PAYMENTS/Manager/Payment/PPPaymentManager.m:1223; Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAdd.m:39,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAddForARC.h,NSObject+YYAddForARC.h,source,648,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAddForKVO.h,NSObject+YYAddForKVO.h,source,1592,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSString+YYAdd.h,NSString+YYAdd.h,source,12582,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSThread+YYAdd.h,NSThread+YYAdd.h,source,705,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Foundation/NSTimer+YYAdd.h,NSTimer+YYAdd.h,source,2584,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Quartz/CALayer+YYAdd.h,CALayer+YYAdd.h,source,3473,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/Quartz/YYCGUtilities.h,YYCGUtilities.h,source,11245,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIApplication+YYAdd.h,UIApplication+YYAdd.h,source,2602,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIBarButtonItem+YYAdd.h,UIBarButtonItem+YYAdd.h,source,791,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIBezierPath+YYAdd.h,UIBezierPath+YYAdd.h,source,960,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIColor+YYAdd.h,UIColor+YYAdd.h,source,11894,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIControl+YYAdd.h,UIControl+YYAdd.h,source,2592,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIDevice+YYAdd.h,UIDevice+YYAdd.h,source,6105,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIFont+YYAdd.h,UIFont+YYAdd.h,source,4350,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIGestureRecognizer+YYAdd.h,UIGestureRecognizer+YYAdd.h,source,1215,Pure Pets.xcodeproj,None,None,Yes,Yes,1043,No,Pure Pets/AppManager.m:42; Pure Pets/AppManager.m:690,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIImage+YYAdd.h,UIImage+YYAdd.h,source,12346,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIScreen+YYAdd.h,UIScreen+YYAdd.h,source,1525,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIScrollView+YYAdd.h,UIScrollView+YYAdd.h,source,1191,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UITableView+YYAdd.h,UITableView+YYAdd.h,source,7879,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UITextField+YYAdd.h,UITextField+YYAdd.h,source,635,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/UIKit/UIView+YYAdd.h,UIView+YYAdd.h,source,4280,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Base/YYKitMacro.h,YYKitMacro.h,source,10216,Pure Pets.xcodeproj,None,None,Yes,Yes,1152,No,Pure Pets/MainApp/Helpers/LocationPickerViewController.m:415; Pure Pets/AppManager.h:31; Pure Pets/AppManager.h:36,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Cache/YYCache.h,YYCache.h,source,7129,Pure Pets.xcodeproj,None,None,Yes,Yes,15,No,Pure Pets/GM.m:21; Pure Pets/DataClasses/YYKit/YYKit.h:57; Pure Pets/MainApp/Helpers/AppClasses.m:610,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Cache/YYDiskCache.h,YYDiskCache.h,source,14890,Pure Pets.xcodeproj,None,None,Yes,Yes,18,No,Pure Pets/GM.m:22; Pure Pets/DataClasses/YYKit/YYKit.h:58,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Cache/YYKVStorage.h,YYKVStorage.h,source,11286,Pure Pets.xcodeproj,None,None,Yes,Yes,2235,No,Pure Pets/AppDelegate.m:260; Pure Pets/GM.m:2764; Pure Pets/DataClasses/YYKit/Cache/YYDiskCache.m:219,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Cache/YYMemoryCache.h,YYMemoryCache.h,source,7047,Pure Pets.xcodeproj,None,None,Yes,Yes,7,No,Pure Pets/GM.m:21; Pure Pets/DataClasses/YYKit/YYKit.h:57,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/Categories/CALayer+YYWebImage.h,CALayer+YYWebImage.h,source,4085,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/Categories/MKAnnotationView+YYWebImage.h,MKAnnotationView+YYWebImage.h,source,4044,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/Categories/UIButton+YYWebImage.h,UIButton+YYWebImage.h,source,9198,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/Categories/UIImageView+YYWebImage.h,UIImageView+YYWebImage.h,source,7829,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/Categories/_YYWebImageSetter.h,_YYWebImageSetter.h,source,1680,Pure Pets.xcodeproj,None,None,Yes,Yes,292,No,Pure Pets/AppDelegate.h:58; Pure Pets/AppManager.m:918; Pure Pets/AppDelegate.m:260,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/YYAnimatedImageView.h,YYAnimatedImageView.h,source,4372,Pure Pets.xcodeproj,None,None,Yes,Yes,2240,No,Pure Pets/MianData_Files/CardsCell.h:19; Pure Pets/BirdsCards/Cells/DetailsTableViewCell.h:10; Pure Pets/AppDelegate.m:386,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/YYFrameImage.h,YYFrameImage.h,source,3802,Pure Pets.xcodeproj,None,None,Yes,Yes,3,No,Pure Pets/DataClasses/YYKit/YYKit.h:62; Pure Pets/DataClasses/YYKit/YYKit.h:153,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/YYImage.h,YYImage.h,source,2535,Pure Pets.xcodeproj,None,None,Yes,Yes,3613,No,Pure Pets/SceneDelegate.m:426; Pure Pets/AppManager.m:60; Pure Pets/BirdsCards/Cells/DetailsTableViewCell.m:11,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/YYImageCache.h,YYImageCache.h,source,8520,Pure Pets.xcodeproj,None,None,Yes,Yes,24,No,Pure Pets/GM.m:21; Pure Pets/DataClasses/YYKit/YYKit.h:57; Pure Pets/GM.m:18,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/YYImageCoder.h,YYImageCoder.h,source,18488,Pure Pets.xcodeproj,None,None,Yes,Yes,2199,No,Pure Pets/DataClasses/YYKit/Image/YYImage.m:79; Pure Pets/DataClasses/YYKit/Image/YYWebImageOperation.m:498; Pure Pets/MainApp/ModrenAppVC/HomeCells/PPMainKindsCell.swift:95,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/YYSpriteSheetImage.h,YYSpriteSheetImage.h,source,3446,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/DataClasses/YYKit/YYKit.h:63; Pure Pets/DataClasses/YYKit/YYKit.h:154,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/YYWebImageManager.h,YYWebImageManager.h,source,9723,Pure Pets.xcodeproj,None,None,Yes,Yes,83,No,Pure Pets/GM.m:19; Pure Pets/GM.m:2807; Pure Pets/AppManager.m:1451,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Image/YYWebImageOperation.h,YYWebImageOperation.h,source,4070,Pure Pets.xcodeproj,None,None,Yes,Yes,2201,No,Pure Pets/SceneDelegate.m:277; Pure Pets/SceneDelegate.m:283; Pure Pets/GM.m:19,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Model/NSObject+YYModel.h,NSObject+YYModel.h,source,13407,Pure Pets.xcodeproj,None,None,Yes,Yes,17595,No,Pure Pets/AppManager.h:82; Pure Pets/SceneDelegate.m:93,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Model/YYClassInfo.h,YYClassInfo.h,source,8129,Pure Pets.xcodeproj,None,None,Yes,Yes,12952,No,Pure Pets/DataClasses/YYKit/Model/NSObject+YYModel.m:342; Pure Pets/DataClasses/YYKit/Model/NSObject+YYModel.m:348; Pure Pets/DataClasses/YYKit/YYKit.h:54,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextContainerView.h,YYTextContainerView.h,source,1806,Pure Pets.xcodeproj,None,None,Yes,Yes,272,No,Pure Pets/AppDelegate.m:260; Pure Pets/GM.m:2764; Pure Pets/AppManager.m:42,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextDebugOption.h,YYTextDebugOption.h,source,3265,Pure Pets.xcodeproj,None,None,Yes,Yes,76,No,Pure Pets/DataClasses/YYKit/YYKit.h:88; Pure Pets/DataClasses/YYKit/YYKit.h:179; Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m:4,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextEffectWindow.h,YYTextEffectWindow.h,source,1612,Pure Pets.xcodeproj,None,None,Yes,Yes,52,No,Pure Pets/AppDelegate.m:260; Pure Pets/GM.m:2764; Pure Pets/DataClasses/YYKit/YYKit.h:92,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextInput.h,YYTextInput.h,source,2899,Pure Pets.xcodeproj,None,None,Yes,Yes,245,No,Pure Pets/DataClasses/YYKit/Text/YYTextView.m:388; Pure Pets/DataClasses/YYKit/Text/YYTextView.m:411; Pure Pets/DataClasses/YYKit/Text/YYTextView.m:83,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextKeyboardManager.h,YYTextKeyboardManager.h,source,3124,Pure Pets.xcodeproj,None,None,Yes,Yes,3825,No,Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m:4; Pure Pets/DesignFiles/PP/PPNAV/UITabBarItem+PPAdditions.h:58; Pure Pets/DataClasses/YYKit/Text/Component/YYTextKeyboardManager.m:164,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextLayout.h,YYTextLayout.h,source,22009,Pure Pets.xcodeproj,None,None,Yes,Yes,8890,No,Pure Pets/DataClasses/YYKit/Text/YYTextView.m:1893; Pure Pets/DataClasses/YYKit/Text/YYTextView.m:2237; Pure Pets/DataClasses/YYKit/Text/YYTextView.m:1893,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextLine.h,YYTextLine.h,source,3233,Pure Pets.xcodeproj,None,None,Yes,Yes,74,No,Pure Pets/DataClasses/YYKit/Text/Component/YYTextLayout.m:801; Pure Pets/DataClasses/YYKit/Text/Component/YYTextLayout.m:808; Pure Pets/DataClasses/YYKit/YYKit.h:86,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextMagnifier.h,YYTextMagnifier.h,source,2021,Pure Pets.xcodeproj,None,None,Yes,Yes,41,No,Pure Pets/AppDelegate.m:260; Pure Pets/GM.m:2764; Pure Pets/DataClasses/YYKit/YYKit.h:91,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/Component/YYTextSelectionView.h,YYTextSelectionView.h,source,2511,Pure Pets.xcodeproj,None,None,Yes,Yes,85,No,Pure Pets/AppDelegate.m:260; Pure Pets/GM.m:2764; Pure Pets/DataClasses/YYKit/Text/Component/YYTextEffectWindow.m:383,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/NSAttributedString+YYText.h,NSAttributedString+YYText.h,source,58049,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/NSParagraphStyle+YYText.h,NSParagraphStyle+YYText.h,source,863,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/UIPasteboard+YYText.h,UIPasteboard+YYText.h,source,1377,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/YYTextArchiver.h,YYTextArchiver.h,source,918,Pure Pets.xcodeproj,None,None,Yes,Yes,3781,No,Pure Pets/AppManager.m:366; Pure Pets/AppManager.m:524; Pure Pets/DataClasses/YYKit/YYKit.h:77,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/YYTextAttribute.h,YYTextAttribute.h,source,15366,Pure Pets.xcodeproj,None,None,Yes,Yes,133,No,Pure Pets/MainApp/GEMENI/PPNovaChatViewController.m:5483; Pure Pets/DataClasses/YYKit/Utility/YYThreadSafeDictionary.m:30; Pure Pets/DataClasses/YYKit/Text/String/YYTextParser.m:408,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/YYTextParser.h,YYTextParser.h,source,3123,Pure Pets.xcodeproj,None,None,Yes,Yes,3614,No,Pure Pets/AppDelegate.m:386; Pure Pets/SceneDelegate.m:426; Pure Pets/AppManager.m:60,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/YYTextRubyAnnotation.h,YYTextRubyAnnotation.h,source,2376,Pure Pets.xcodeproj,None,None,Yes,Yes,10,No,Pure Pets/DataClasses/YYKit/YYKit.h:81; Pure Pets/DataClasses/YYKit/YYKit.h:172,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/YYTextRunDelegate.h,YYTextRunDelegate.h,source,1585,Pure Pets.xcodeproj,None,None,Yes,Yes,10,No,Pure Pets/DataClasses/YYKit/YYKit.h:80; Pure Pets/DataClasses/YYKit/YYKit.h:171,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/String/YYTextUtilities.h,YYTextUtilities.h,source,7467,Pure Pets.xcodeproj,None,None,Yes,Yes,0,No,,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/YYLabel.h,YYLabel.h,source,14700,Pure Pets.xcodeproj,None,None,Yes,Yes,11675,No,Pure Pets/DesignFiles/PP/PPNAV/PPNavigationController.m:642; Pure Pets/DataClasses/YYKit/Model/NSObject+YYModel.h:270; Pure Pets/DataClasses/YYKit/YYKit.h:74,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Text/YYTextView.h,YYTextView.h,source,17224,Pure Pets.xcodeproj,None,None,Yes,Yes,7897,No,Pure Pets/DataClasses/YYKit/YYKit.h:75; Pure Pets/DataClasses/YYKit/YYKit.h:166; Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m:4,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYAsyncLayer.h,YYAsyncLayer.h,source,2404,Pure Pets.xcodeproj,None,None,Yes,Yes,2197,No,Pure Pets/DataClasses/YYKit/Text/YYLabel.m:1067; Pure Pets/DataClasses/YYKit/Text/YYLabel.m:1088; Pure Pets/SceneDelegate.m:277,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYDispatchQueuePool.h,YYDispatchQueuePool.h,source,1431,Pure Pets.xcodeproj,None,None,Yes,Yes,3591,No,Pure Pets/SceneDelegate.m:426; Pure Pets/AppManager.m:60; Pure Pets/DataClasses/YYKit/YYKit.h:104,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYFileHash.h,YYFileHash.h,source,4634,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/DataClasses/YYKit/YYKit.h:97; Pure Pets/DataClasses/YYKit/YYKit.h:188,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYGestureRecognizer.h,YYGestureRecognizer.h,source,1246,Pure Pets.xcodeproj,None,None,Yes,Yes,3926,No,Pure Pets/AppManager.h:82; Pure Pets/SceneDelegate.m:93; Pure Pets/DataClasses/YYKit/YYKit.h:96,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYKeychain.h,YYKeychain.h,source,12928,Pure Pets.xcodeproj,None,None,Yes,Yes,7483,No,Pure Pets/DataClasses/YYKit/YYKit.h:98; Pure Pets/DataClasses/YYKit/YYKit.h:189; Pure Pets/SceneDelegate.m:277,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYReachability.h,YYReachability.h,source,2508,Pure Pets.xcodeproj,None,None,Yes,Yes,7,No,Pure Pets/MainApp/Helpers/PPNetworkRetryHelper.h:45; Pure Pets/MainApp/Helpers/PPNetworkRetryHelper.m:6,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYSentinel.h,YYSentinel.h,source,675,Pure Pets.xcodeproj,None,None,Yes,Yes,6,No,Pure Pets/DataClasses/YYKit/YYKit.h:103; Pure Pets/DataClasses/YYKit/YYKit.h:194,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYThreadSafeArray.h,YYThreadSafeArray.h,source,899,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/DataClasses/YYKit/YYKit.h:105; Pure Pets/DataClasses/YYKit/YYKit.h:196,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYThreadSafeDictionary.h,YYThreadSafeDictionary.h,source,939,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/DataClasses/YYKit/YYKit.h:106; Pure Pets/DataClasses/YYKit/YYKit.h:197,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYTimer.h,YYTimer.h,source,1370,Pure Pets.xcodeproj,None,None,Yes,Yes,2,No,Pure Pets/DataClasses/YYKit/YYKit.h:100; Pure Pets/DataClasses/YYKit/YYKit.h:191,Header file used via #import,None
PROTECTED OR REQUIRED,Protected,Pure Pets/DataClasses/YYKit/Utility/YYTransaction.h,YYTransaction.h,source,1125,Pure Pets.xcodeproj,None,None,Yes,Yes,5,No,Pure Pets/DataClasses/YYKit/YYKit.h:101; Pure Pets/DataClasses/YYKit/YYKit.h:192,Header file used via #import,None
