Relative Path,File Type,File Size,In Xcode Project,Target Membership,Build Phase,Static Ref Count,Dynamic Risk,Classification,Confidence
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPPaymentFormViewController.m.xlform-backup,other,59519,No,,,0,No,REPOSITORY HYGIENE,High
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPPaymentMethodCell.h,source,1736,Yes,,,104,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPPaymentMethodCell.m,source,26499,Yes,Pure Pets,Sources,9,No,,
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPSelectPaymentVC+Helper.h,source,1940,Yes,,,94,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPSelectPaymentVC+Helper.m,source,32371,Yes,Pure Pets,Sources,8,No,,
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPSelectPaymentVC.h,source,326,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPSelectPaymentVC.m,source,122306,Yes,Pure Pets,Sources,6,Yes,,
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PaymentMethod.h,source,1070,Yes,,,40,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PaymentMethod.m,source,3329,Yes,Pure Pets,Sources,40,No,,
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/UserPaymentInstrument.h,source,1245,Yes,,,63,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/UserPaymentInstrument.m,source,4762,Yes,Pure Pets,Sources,44,No,,
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/UserPaymentInstrumentManager.h,source,1760,Yes,,,52,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/UserPaymentInstrumentManager.m,source,10692,Yes,Pure Pets,Sources,8,No,,
Pure Pets/MainApp/PetsAdsFiles/AdsBrowser/PPAdsBrowser.h,source,4206,Yes,,,31,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/AdsBrowser/PPAdsBrowser.m,source,55071,Yes,Pure Pets,Sources,1,Yes,,
Pure Pets/MainApp/PetsAdsFiles/AdsBrowser/PPCenteredSelectorCell.h,source,327,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/AdsBrowser/PPCenteredSelectorCell.m,source,1652,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/PetsAdsFiles/AdsBrowser/PPCenteredSelectorView.h,source,1689,Yes,,,222,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/AdsBrowser/PPCenteredSelectorView.m,source,13947,Yes,Pure Pets,Sources,2,Yes,,
Pure Pets/MainApp/PetsAdsFiles/CreateAdCoordinator.h,source,606,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/CreateAdCoordinator.m,source,8758,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/PetsAdsFiles/New Ad/AddNewAd.h,source,2128,Yes,,,491,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/New Ad/AddNewAd.m,source,179429,Yes,Pure Pets,Sources,12,Yes,,
Pure Pets/MainApp/PetsAdsFiles/New Ad/PPAdSharingHelper.h,source,392,Yes,,,14,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/New Ad/PPAdSharingHelper.m,source,7407,Yes,Pure Pets,Sources,28,No,,
Pure Pets/MainApp/PetsAdsFiles/New Ad/PPAdSubmitCoordinator.h,source,712,Yes,,,307,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/New Ad/PPAdSubmitCoordinator.m,source,8220,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/PetsAdsFiles/PetAd.h,source,5378,Yes,,,307,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetAd.m,source,37527,Yes,Pure Pets,Sources,8407,No,,
Pure Pets/MainApp/PetsAdsFiles/PetAdManager.h,source,5702,Yes,,,67,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetAdManager.m,source,86329,Yes,Pure Pets,Sources,67,No,,
Pure Pets/MainApp/PetsAdsFiles/PetImageItem.h,source,1415,Yes,,,105,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetImageItem.m,source,5455,Yes,Pure Pets,Sources,3705,No,,
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/EllipsePageControl.h,source,979,Yes,Pure Pets,Sources,8,No,,
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/EllipsePageControl.m,source,8304,Yes,Pure Pets,Sources,4,No,,
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPCollectionLayoutManager.h,source,1717,Yes,,,17,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPPinterestLayout.h,source,1515,Yes,,,32,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCell+SwiftUIAdapter.h,source,1167,Yes,,,1180,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCell+SwiftUIAdapter.m,source,1608,Yes,Pure Pets,Sources,53,Yes,,
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCell.h,source,3168,Yes,,,386,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCell.m,source,185096,Yes,Pure Pets,Sources,60,Yes,,
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCellFlags.h,source,74,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCellFlags.m,source,338,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCellHelper.h,source,3358,Yes,,,306,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCellHelper.m,source,19118,Yes,Pure Pets,Sources,26,Yes,,
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCellSwiftUI.swift,source,105752,Yes,Pure Pets,Sources,8,Yes,,
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCellViewModel.h,source,2610,Yes,,,280,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCellViewModel.m,source,22935,Yes,Pure Pets,Sources,280,Yes,,
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PetImageGalleryView.h,source,1646,Yes,,,119,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PetImageGalleryView.m,source,93185,Yes,Pure Pets,Sources,14,Yes,,
Pure Pets/MainApp/PetsServices/AddPetServiceOfferViewController.h,source,392,Yes,,,122,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsServices/AddPetServiceOfferViewController.m,source,35032,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/PetsServices/CategoryModel.h,source,320,Yes,,,5,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsServices/CategoryModel.m,source,527,Yes,Pure Pets,Sources,5,No,,
Pure Pets/MainApp/PetsServices/MyServicesViewController.h,source,234,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsServices/MyServicesViewController.m,source,11721,Yes,Pure Pets,Sources,0,Yes,MANUAL REVIEW REQUIRED,Low
Pure Pets/MainApp/PetsServices/ServiceCollectionViewCell.h,source,1331,Yes,,,156,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsServices/ServiceCollectionViewCell.m,source,13330,Yes,Pure Pets,Sources,6,No,,
Pure Pets/MainApp/PetsServices/ServiceModel.h,source,3692,Yes,,,122,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsServices/ServiceModel.m,source,14247,Yes,Pure Pets,Sources,122,No,,
Pure Pets/MainApp/PetsServices/ServiceViewerViewController.h,source,266,Yes,,,125,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsServices/ServiceViewerViewController.m,source,141372,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/PetsServices/ServicesManager.h,source,2167,Yes,,,137,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/PetsServices/ServicesManager.m,source,14390,Yes,Pure Pets,Sources,15,No,,
Pure Pets/MainApp/Search Controllers/AppSearchHelper.h,source,305,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Search Controllers/AppSearchHelper.m,source,11450,Yes,Pure Pets,Sources,0,Yes,MANUAL REVIEW REQUIRED,Low
Pure Pets/MainApp/Search Controllers/AppSearchResultsVC.h,source,442,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Search Controllers/AppSearchResultsVC.m,source,7889,Yes,Pure Pets,Sources,34,Yes,,
Pure Pets/MainApp/Search Controllers/SearchManager.h,source,646,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Search Controllers/SearchManager.m,source,9123,Yes,Pure Pets,Sources,2,No,,
Pure Pets/MainApp/Search Controllers/SearchResultCell.h,source,268,Yes,,,32,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Search Controllers/SearchResultCell.m,source,8732,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/Search Controllers/SearchResultItem.h,source,1022,Yes,,,336,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Search Controllers/SearchResultItem.m,source,641,Yes,Pure Pets,Sources,29,No,,
Pure Pets/MainApp/UserFiles/Adressess/AddressFormVC.h,source,989,Yes,,,54,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/Adressess/AddressFormVC.m,source,129174,Yes,Pure Pets,Sources,177,Yes,,
Pure Pets/MainApp/UserFiles/Adressess/CitiesManager.h,source,1466,Yes,,,90,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/Adressess/CitiesManager.m,source,16482,Yes,Pure Pets,Sources,90,No,,
Pure Pets/MainApp/UserFiles/Adressess/CityModel.h,source,773,Yes,,,195,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/Adressess/CityModel.m,source,993,Yes,Pure Pets,Sources,74,No,,
Pure Pets/MainApp/UserFiles/Adressess/CountryModel.h,source,812,Yes,,,168,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/Adressess/CountryModel.m,source,4935,Yes,Pure Pets,Sources,94,No,,
Pure Pets/MainApp/UserFiles/Adressess/PPAddressModel.h,source,1536,Yes,,,233,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/Adressess/PPAddressModel.m,source,9091,Yes,Pure Pets,Sources,159,No,,
Pure Pets/MainApp/UserFiles/Adressess/PPAddressesManager.h,source,1872,Yes,,,14,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/Adressess/PPAddressesManager.m,source,20425,Yes,Pure Pets,Sources,14,No,,
Pure Pets/MainApp/UserFiles/Adressess/PPDefaultLocationView.h,source,1680,Yes,,,159,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/Adressess/PPDefaultLocationView.m,source,10643,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/UserFiles/Adressess/StateModel.h,source,340,Yes,,,27,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/Adressess/StateModel.m,source,264,Yes,Pure Pets,Sources,27,No,,
Pure Pets/MainApp/UserFiles/LeaveFeedbackViewController.h,source,277,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/LeaveFeedbackViewController.m,source,21064,Yes,Pure Pets,Sources,35,Yes,,
Pure Pets/MainApp/UserFiles/MyItemsViewController.h,source,744,Yes,,,10,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/MyItemsViewControllerr.m,source,73697,Yes,Pure Pets,Sources,10,Yes,,
Pure Pets/MainApp/UserFiles/PPUserMenuViewController.h,source,185,Yes,,,5,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PPUserMenuViewController.m,source,78421,Yes,Pure Pets,Sources,67,Yes,,
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfile.h,source,1463,Yes,,,55,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfile.m,source,4599,Yes,Pure Pets,Sources,55,No,,
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfileEditorViewController.h,source,277,Yes,,,49,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfileEditorViewController.m,source,52792,Yes,Pure Pets,Sources,322,Yes,,
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfilesUIStyle.h,source,17079,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfilesViewController.h,source,187,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetProfilesViewController.m,source,101192,Yes,Pure Pets,Sources,97,Yes,,
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetReminder.h,source,1080,Yes,,,28,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetReminder.m,source,2779,Yes,Pure Pets,Sources,28,No,,
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetRemindersViewController.h,source,214,Yes,,,5,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PetsProfiles/PPPetRemindersViewController.m,source,52506,Yes,Pure Pets,Sources,98,Yes,,
Pure Pets/MainApp/UserFiles/PetsProfiles/PPReminderEditorViewController.h,source,285,Yes,,,32,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PetsProfiles/PPReminderEditorViewController.m,source,65661,Yes,Pure Pets,Sources,4,Yes,,
Pure Pets/MainApp/UserFiles/PetsProfiles/PPVaccinationEditorSheet.h,source,1038,Yes,,,12,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/PetsProfiles/PPVaccinationEditorSheet.m,source,21582,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/UserFiles/ProfileVC.h,source,508,Yes,,,17,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/ProfileVC.m,source,116872,Yes,Pure Pets,Sources,398,Yes,,
Pure Pets/MainApp/UserFiles/SettingVC.h,source,547,Yes,,,15,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/SettingVC.m,source,117045,Yes,Pure Pets,Sources,137,Yes,,
Pure Pets/MainApp/UserFiles/SignIn Files/PPAuthScaffoldView.h,source,842,No,,,41,No,,
Pure Pets/MainApp/UserFiles/SignIn Files/PPAuthScaffoldView.m,source,11322,No,,,41,No,,
Pure Pets/MainApp/UserFiles/SignIn Files/PPAuthStepIndicatorView.h,source,486,No,,,7,No,,
Pure Pets/MainApp/UserFiles/SignIn Files/PPAuthStepIndicatorView.m,source,23020,No,,,7,No,,
Pure Pets/MainApp/UserFiles/SignIn Files/PPCompleteProfileVC.h,source,970,Yes,,,425,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/SignIn Files/PPCompleteProfileVC.m,source,107172,Yes,Pure Pets,Sources,322,Yes,,
Pure Pets/MainApp/UserFiles/SignIn Files/PPUserSigningController.h,source,2454,Yes,,,305,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/SignIn Files/PPUserSigningController.m,source,111773,Yes,Pure Pets,Sources,6,Yes,,
Pure Pets/MainApp/UserFiles/SignIn Files/PPUserSigningManager.h,source,2441,Yes,,,10,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/SignIn Files/PPUserSigningManager.m,source,11290,Yes,Pure Pets,Sources,10,Yes,,
Pure Pets/MainApp/UserFiles/SignIn Files/PPVerificationCodeViewController.h,source,1053,Yes,,,8,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/SignIn Files/PPVerificationCodeViewController.m,source,51908,Yes,Pure Pets,Sources,8,Yes,,
Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeCell.h,source,435,Yes,,,123,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeCell.m,source,6004,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeItem.h,source,527,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeItem.m,source,646,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/InstallationManager.h,source,1106,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/InstallationManager.m,source,3290,Yes,Pure Pets,Sources,4,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/PPAnalytics.h,source,4236,Yes,,,980,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/PPAnalytics.m,source,14935,Yes,Pure Pets,Sources,31,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/PPModernAvatarRenderer.h,source,620,Yes,,,59,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/PPModernAvatarRenderer.m,source,5740,Yes,Pure Pets,Sources,59,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/PPPetProfileManager.h,source,2624,Yes,,,255,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/PPPetProfileManager.m,source,11945,Yes,Pure Pets,Sources,12,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/PPRolePermission.h,source,5735,Yes,,,11,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/PPRolePermission.m,source,5947,Yes,Pure Pets,Sources,11,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/PPUserModelCache.h,source,753,Yes,,,304,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/PPUserModelCache.m,source,3315,Yes,Pure Pets,Sources,6,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/PPUserPermissionsManager.h,source,2234,Yes,,,605,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/PPUserPermissionsManager.m,source,18979,Yes,Pure Pets,Sources,13,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileActionCell.h,source,358,Yes,,,5,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileActionCell.m,source,3517,Yes,Pure Pets,Sources,5,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileAddressCell.h,source,445,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileAddressCell.m,source,5480,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileBaseCell.h,source,141,Yes,,,13,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileBaseCell.m,source,563,Yes,Pure Pets,Sources,13,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfilePhoneCell.h,source,714,Yes,,,10,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfilePhoneCell.m,source,6380,Yes,Pure Pets,Sources,10,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileSelectorCell.h,source,524,Yes,,,7,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileSelectorCell.m,source,4809,Yes,Pure Pets,Sources,7,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileTextFieldCell.h,source,881,Yes,,,15,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileTextFieldCell.m,source,5261,Yes,Pure Pets,Sources,15,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileTextViewCell.h,source,743,Yes,,,16,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/ProfileCells/PPProfileTextViewCell.m,source,5702,Yes,Pure Pets,Sources,16,No,,
Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.h,source,20639,Yes,,,1340,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/UserManager.m,source,169338,Yes,Pure Pets,Sources,4816,Yes,,
Pure Pets/MainApp/UserFiles/UsesHelpers/UserModel.h,source,10302,Yes,Pure Pets,Sources,1097,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/UserFiles/UsesHelpers/UserModel.m,source,51227,Yes,Pure Pets,Sources,18299,No,,
Pure Pets/MainApp/VeterinarianFiles/AddVetViewController.h,source,393,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/VeterinarianFiles/AddVetViewController.m,source,9823,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/VeterinarianFiles/VetCollectionViewCell.h,source,979,Yes,,,96,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/VeterinarianFiles/VetCollectionViewCell.m,source,14850,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/VeterinarianFiles/VetManager.h,source,2278,Yes,,,151,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/VeterinarianFiles/VetManager.m,source,18315,Yes,Pure Pets,Sources,55,No,,
Pure Pets/MainApp/VeterinarianFiles/VetModel.h,source,1747,Yes,,,96,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/VeterinarianFiles/VetModel.m,source,6769,Yes,Pure Pets,Sources,96,No,,
Pure Pets/MainApp/VeterinarianFiles/VetViewerViewController.h,source,231,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/VeterinarianFiles/VetViewerViewController.m,source,10325,Yes,Pure Pets,Sources,0,Yes,MANUAL REVIEW REQUIRED,Low
Pure Pets/MianData_Files/ArchCell.h,source,1064,Yes,,,9,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MianData_Files/ArchCell.m,source,1976,Yes,Pure Pets,Sources,7,No,,
Pure Pets/MianData_Files/ArchCell.xib,resource,11263,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Medium
Pure Pets/MianData_Files/BuyerCell.h,source,1753,Yes,,,16,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MianData_Files/BuyerCell.m,source,11246,Yes,Pure Pets,Sources,7,No,,
Pure Pets/MianData_Files/BuyerCell.xib,resource,11917,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Medium
Pure Pets/MianData_Files/CardsCell.h,source,4194,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MianData_Files/CardsCell.m,source,13682,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MianData_Files/CardsCell.xib,resource,26137,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Medium
Pure Pets/MianData_Files/LBHamburgerButton.h,source,5030,Yes,,,1886,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MianData_Files/LBHamburgerButton.m,source,12253,Yes,Pure Pets,Sources,540,No,,
Pure Pets/MianData_Files/Main.storyboard,resource,311638,Yes,Pure Pets,Resources,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MianData_Files/NullSafe.m,source,2324,Yes,Pure Pets,Sources,155,No,,
Pure Pets/MianData_Files/SplashViewController.h,source,313,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MianData_Files/SplashViewController.m,source,44593,Yes,Pure Pets,Sources,2,No,,
Pure Pets/MianData_Files/SplashViewController.m.bak.20260412-013337,other,46585,No,,,0,No,REPOSITORY HYGIENE,High
Pure Pets/MianData_Files/ar.lproj/Main.storyboard,resource,262713,Yes,Pure Pets,Resources,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MianData_Files/en.lproj/LaunchScreen.storyboard,resource,5716,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/MianData_Files/importantFiles.h,source,352,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MianData_Files/main.m,source,611,Yes,Pure Pets,Sources,0,Yes,PROTECTED OR REQUIRED,Protected
Pure Pets/NovaVoiceKit/NovaAudioSessionController.swift,source,5131,Yes,Pure Pets,Sources,6,No,,
Pure Pets/NovaVoiceKit/NovaSpeechSpeaker.swift,source,4462,Yes,Pure Pets,Sources,6,No,,
Pure Pets/NovaVoiceKit/NovaSpeechTextSanitizer.swift,source,3126,Yes,Pure Pets,Sources,2,No,,
Pure Pets/NovaVoiceKit/NovaSpeechTranscriber.swift,source,11177,Yes,Pure Pets,Sources,6,No,,
Pure Pets/NovaVoiceKit/NovaVoiceConfiguration.swift,source,5041,Yes,Pure Pets,Sources,9,No,,
